PassengerId,HomePlanet,CryoSleep,Cabin,Destination
4943_01,Mars,True,F/1009/P,TRAPPIST-1e
4944_01,Europa,False,A/60/S,55 Cancri e
4944_02,Europa,False,A/60/S,55 Cancri e
4944_03,Europa,False,A/60/S,TRAPPIST-1e
4945_01,Earth,True,G/798/P,PSO J318.5-22
4946_01,Earth,True,G/799/P,TRAPPIST-1e
4950_01,Earth,True,G/800/P,PSO J318.5-22
4951_01,Mars,False,F/1010/P,TRAPPIST-1e
4952_01,Mars,True,F/939/S,TRAPPIST-1e
4954_01,Earth,False,G/808/S,TRAPPIST-1e
4956_01,Earth,True,G/809/S,TRAPPIST-1e
4958_01,Earth,False,G/810/S,TRAPPIST-1e
4961_01,Mars,False,F/942/S,TRAPPIST-1e
4963_01,Earth,True,G/811/S,TRAPPIST-1e
4964_01,Mars,False,D/154/S,TRAPPIST-1e
4965_01,Earth,,E/308/P,TRAPPIST-1e
4970_01,Earth,False,F/943/S,PSO J318.5-22
4972_01,Europa,False,B/162/P,55 Cancri e
4973_01,Earth,False,E/309/P,TRAPPIST-1e
4973_02,Earth,True,G/803/P,55 Cancri e
4974_01,Europa,False,A/44/P,TRAPPIST-1e
4974_02,Europa,True,,55 Cancri e
4975_01,Earth,True,G/813/S,PSO J318.5-22
4975_02,Earth,False,G/813/S,TRAPPIST-1e
4975_03,Earth,True,G/813/S,PSO J318.5-22
4977_01,Earth,False,F/945/S,TRAPPIST-1e
4977_02,Earth,False,F/945/S,TRAPPIST-1e
4978_01,Earth,False,F/1015/P,TRAPPIST-1e
4979_01,Earth,True,G/804/P,PSO J318.5-22
4980_01,Earth,False,G/805/P,TRAPPIST-1e
4980_02,Earth,False,G/805/P,
4980_03,Earth,False,G/805/P,TRAPPIST-1e
4981_01,Earth,,F/946/S,TRAPPIST-1e
4981_02,Earth,,G/814/S,PSO J318.5-22
4981_03,Earth,False,G/814/S,TRAPPIST-1e
4983_01,Earth,False,F/1016/P,TRAPPIST-1e
4987_01,Earth,False,G/816/S,TRAPPIST-1e
4989_01,Earth,False,E/310/P,TRAPPIST-1e
4990_01,Europa,True,B/164/P,TRAPPIST-1e
4991_01,Earth,False,G/806/P,TRAPPIST-1e
4992_01,Earth,False,F/1018/P,PSO J318.5-22
4995_01,Earth,False,G/807/P,55 Cancri e
4996_01,Mars,True,F/949/S,
4997_01,Europa,True,C/156/P,TRAPPIST-1e
4998_01,Earth,True,G/818/S,TRAPPIST-1e
4999_01,Earth,False,F/950/S,TRAPPIST-1e
5000_01,Earth,True,G/808/P,TRAPPIST-1e
5003_01,Earth,True,G/809/P,TRAPPIST-1e
5004_01,Europa,True,B/165/P,TRAPPIST-1e
5005_01,Earth,False,F/1019/P,TRAPPIST-1e
5006_01,Europa,True,B/166/P,TRAPPIST-1e
5006_02,Europa,True,B/166/P,55 Cancri e
5006_03,Europa,False,B/166/P,TRAPPIST-1e
5007_01,Mars,False,F/951/S,TRAPPIST-1e
5008_01,Mars,True,F/952/S,TRAPPIST-1e
5009_01,Mars,True,F/1020/P,TRAPPIST-1e
5010_01,Mars,False,F/1021/P,TRAPPIST-1e
5012_01,Earth,True,G/811/P,55 Cancri e
5013_01,Earth,False,F/953/S,TRAPPIST-1e
5014_01,,False,D/162/P,TRAPPIST-1e
5014_02,Mars,True,F/1022/P,TRAPPIST-1e
5015_01,Europa,False,C/194/S,55 Cancri e
5016_01,Mars,False,F/1023/P,TRAPPIST-1e
5017_01,Mars,True,F/954/S,TRAPPIST-1e
5018_01,Earth,True,G/812/P,TRAPPIST-1e
5019_01,Earth,False,F/955/S,TRAPPIST-1e
5020_01,Earth,False,F/956/S,PSO J318.5-22
5021_01,Europa,False,B/167/P,TRAPPIST-1e
5023_01,Earth,False,G/813/P,55 Cancri e
5025_01,Earth,False,F/1024/P,TRAPPIST-1e
5027_01,Earth,False,E/321/S,55 Cancri e
5028_01,Europa,False,A/61/S,55 Cancri e
5032_01,Europa,True,E/322/S,TRAPPIST-1e
5034_01,Earth,False,G/824/S,TRAPPIST-1e
5035_01,Earth,True,G/825/S,TRAPPIST-1e
5036_01,Earth,True,G/814/P,PSO J318.5-22
5036_02,Earth,False,G/814/P,TRAPPIST-1e
5039_01,Mars,False,F/958/S,TRAPPIST-1e
5039_02,Mars,True,F/958/S,TRAPPIST-1e
5039_03,Mars,False,F/958/S,TRAPPIST-1e
5039_04,Mars,False,F/958/S,TRAPPIST-1e
5040_01,Europa,False,C/195/S,TRAPPIST-1e
5040_02,Europa,False,C/195/S,55 Cancri e
5042_01,Earth,False,F/1026/P,TRAPPIST-1e
5044_01,Earth,False,G/826/S,TRAPPIST-1e
5044_02,Earth,True,G/826/S,PSO J318.5-22
5048_01,Earth,False,,TRAPPIST-1e
5050_01,Earth,False,F/1028/P,TRAPPIST-1e
5051_01,Mars,False,E/324/S,TRAPPIST-1e
5052_01,Mars,True,F/961/S,TRAPPIST-1e
5052_02,Mars,False,F/961/S,55 Cancri e
5057_01,Earth,True,G/816/P,55 Cancri e
5058_01,Mars,True,F/963/S,TRAPPIST-1e
5058_02,Mars,False,F/963/S,PSO J318.5-22
5058_03,Mars,True,F/963/S,TRAPPIST-1e
5059_01,Earth,False,F/1030/P,55 Cancri e
5060_01,Europa,True,C/157/P,55 Cancri e
5060_02,Europa,True,C/157/P,TRAPPIST-1e
5060_03,Europa,False,C/157/P,55 Cancri e
5060_04,Europa,False,C/157/P,55 Cancri e
5061_01,Europa,True,C/196/S,TRAPPIST-1e
5061_02,Europa,False,C/196/S,TRAPPIST-1e
5062_01,Earth,False,E/325/S,
5063_01,Earth,False,G/830/S,TRAPPIST-1e
5064_01,Europa,False,A/62/S,55 Cancri e
5065_01,Europa,True,E/326/S,55 Cancri e
5065_02,Europa,False,E/326/S,55 Cancri e
5067_01,Earth,False,F/964/S,55 Cancri e
5068_01,Earth,,E/314/P,TRAPPIST-1e
5069_01,Earth,False,F/965/S,PSO J318.5-22
5070_01,Earth,False,F/966/S,
5072_01,Earth,False,G/817/P,TRAPPIST-1e
5072_02,Earth,True,G/817/P,PSO J318.5-22
5073_01,Mars,True,F/1033/P,55 Cancri e
5074_01,Mars,False,F/967/S,TRAPPIST-1e
5076_01,Earth,False,G/818/P,TRAPPIST-1e
5080_01,Earth,False,F/969/S,
5083_01,Earth,True,G/820/P,TRAPPIST-1e
5084_01,Europa,True,E/315/P,TRAPPIST-1e
5084_02,Europa,False,E/315/P,TRAPPIST-1e
5085_01,Earth,False,F/970/S,TRAPPIST-1e
5087_01,Mars,False,F/1036/P,TRAPPIST-1e
5088_01,Earth,False,F/972/S,55 Cancri e
5089_01,Europa,False,B/170/P,TRAPPIST-1e
5089_02,Europa,False,B/170/P,TRAPPIST-1e
5090_01,Earth,,G/821/P,TRAPPIST-1e
5090_02,Earth,True,G/821/P,TRAPPIST-1e
5090_03,,False,G/821/P,PSO J318.5-22
5090_04,Earth,True,G/821/P,TRAPPIST-1e
5090_05,Earth,False,E/316/P,PSO J318.5-22
5090_06,Earth,False,G/821/P,
5091_01,Earth,False,F/973/S,55 Cancri e
5093_01,Europa,False,C/158/P,55 Cancri e
5095_01,Mars,True,F/1038/P,TRAPPIST-1e
5097_01,Earth,True,G/823/P,55 Cancri e
5097_02,Earth,False,G/823/P,TRAPPIST-1e
5097_03,Earth,False,F/1039/P,55 Cancri e
5103_01,Europa,True,E/317/P,TRAPPIST-1e
5104_01,Earth,False,G/833/S,
5105_01,Earth,True,,PSO J318.5-22
5106_01,Earth,True,G/834/S,TRAPPIST-1e
5108_01,Earth,True,G/825/P,PSO J318.5-22
5109_01,Earth,False,G/835/S,PSO J318.5-22
5111_01,Europa,False,B/171/P,TRAPPIST-1e
5111_02,Europa,False,B/171/P,TRAPPIST-1e
5111_03,Europa,False,B/171/P,TRAPPIST-1e
5112_01,Europa,True,C/198/S,55 Cancri e
5112_02,Europa,True,C/198/S,55 Cancri e
5112_03,Europa,True,C/198/S,TRAPPIST-1e
5115_01,Europa,True,C/199/S,TRAPPIST-1e
5115_02,Europa,True,C/199/S,55 Cancri e
5116_01,Mars,True,F/980/S,TRAPPIST-1e
5116_02,Mars,True,F/980/S,TRAPPIST-1e
5120_01,Mars,False,E/320/P,TRAPPIST-1e
5122_01,Earth,False,F/981/S,TRAPPIST-1e
5124_01,Earth,False,F/1044/P,
5125_01,Earth,False,F/982/S,55 Cancri e
5126_01,Europa,True,C/200/S,55 Cancri e
5127_01,Earth,False,G/837/S,TRAPPIST-1e
5127_02,Earth,False,F/983/S,TRAPPIST-1e
5128_01,Mars,False,F/1045/P,TRAPPIST-1e
5128_02,Mars,False,F/1045/P,TRAPPIST-1e
5129_01,Earth,True,G/827/P,TRAPPIST-1e
5130_01,Earth,True,G/838/S,TRAPPIST-1e
5132_01,Earth,False,G/828/P,TRAPPIST-1e
5133_01,Earth,False,G/829/P,55 Cancri e
5133_02,Earth,True,G/829/P,PSO J318.5-22
5133_03,Earth,True,G/829/P,PSO J318.5-22
5133_04,Earth,False,F/1046/P,55 Cancri e
5133_05,Earth,False,F/1046/P,TRAPPIST-1e
5133_06,Earth,True,G/829/P,55 Cancri e
5133_07,Earth,False,F/1046/P,TRAPPIST-1e
5133_08,Earth,False,F/1046/P,TRAPPIST-1e
5136_01,Earth,False,F/984/S,55 Cancri e
5137_01,,False,G/839/S,TRAPPIST-1e
5138_01,Europa,False,A/47/P,55 Cancri e
5140_01,Earth,True,G/840/S,PSO J318.5-22
5142_01,Mars,False,F/1050/P,TRAPPIST-1e
5142_02,Mars,False,F/1050/P,TRAPPIST-1e
5142_03,Mars,True,F/1050/P,TRAPPIST-1e
5142_04,Mars,False,F/1050/P,TRAPPIST-1e
5144_01,Earth,True,G/830/P,TRAPPIST-1e
5145_01,Earth,True,G/841/S,TRAPPIST-1e
5146_01,Earth,False,F/986/S,55 Cancri e
5148_01,Earth,False,F/1051/P,TRAPPIST-1e
5148_02,Earth,True,G/831/P,TRAPPIST-1e
5151_01,Mars,True,F/1052/P,TRAPPIST-1e
5152_01,Europa,False,B/199/S,TRAPPIST-1e
5154_01,Mars,False,E/321/P,TRAPPIST-1e
5156_01,Europa,True,B/200/S,55 Cancri e
5156_02,Europa,False,B/200/S,TRAPPIST-1e
5157_01,Earth,,G/844/S,TRAPPIST-1e
5158_01,Earth,False,F/1054/P,TRAPPIST-1e
5160_01,Earth,False,G/832/P,TRAPPIST-1e
5161_01,Mars,True,D/156/S,55 Cancri e
5162_01,Mars,True,F/988/S,55 Cancri e
5162_02,Mars,False,F/988/S,55 Cancri e
5163_01,Earth,True,E/322/P,TRAPPIST-1e
5163_02,Earth,False,E/322/P,TRAPPIST-1e
5165_01,Earth,False,F/989/S,TRAPPIST-1e
5166_01,Mars,False,D/163/P,TRAPPIST-1e
5167_01,Earth,False,F/990/S,TRAPPIST-1e
5170_01,Earth,False,F/1056/P,55 Cancri e
5171_01,Earth,False,F/991/S,TRAPPIST-1e
5173_01,Mars,True,F/1057/P,TRAPPIST-1e
5174_01,Europa,True,C/159/P,55 Cancri e
5174_02,Europa,False,C/159/P,TRAPPIST-1e
5175_01,Earth,False,G/834/P,TRAPPIST-1e
5176_01,Earth,False,E/323/P,TRAPPIST-1e
5177_01,Europa,False,B/201/S,TRAPPIST-1e
5179_01,Europa,True,C/160/P,55 Cancri e
5180_01,Earth,True,G/835/P,PSO J318.5-22
5181_01,Europa,,B/175/P,TRAPPIST-1e
5182_01,Earth,True,G/836/P,TRAPPIST-1e
5182_02,Earth,False,G/836/P,TRAPPIST-1e
5184_01,Earth,False,G/837/P,TRAPPIST-1e
5185_01,Mars,False,E/330/S,TRAPPIST-1e
5186_01,Earth,False,F/1058/P,TRAPPIST-1e
5187_01,,False,E/324/P,TRAPPIST-1e
5188_01,Earth,False,G/838/P,TRAPPIST-1e
5188_02,Earth,True,G/838/P,TRAPPIST-1e
5188_03,Earth,True,G/838/P,TRAPPIST-1e
5190_01,Earth,False,F/994/S,TRAPPIST-1e
5192_01,Mars,True,F/995/S,TRAPPIST-1e
5193_01,Europa,False,C/202/S,TRAPPIST-1e
5194_01,Europa,True,B/176/P,TRAPPIST-1e
5194_02,Europa,True,B/176/P,55 Cancri e
5196_01,Earth,True,G/839/P,TRAPPIST-1e
5196_02,Earth,True,G/839/P,TRAPPIST-1e
5197_01,Earth,False,E/325/P,
5198_01,Mars,False,F/1059/P,TRAPPIST-1e
5199_01,Europa,False,D/158/S,TRAPPIST-1e
5201_01,Earth,,F/1060/P,TRAPPIST-1e
5202_01,Earth,True,G/840/P,TRAPPIST-1e
5204_01,Earth,False,F/1061/P,PSO J318.5-22
5205_01,Earth,False,F/997/S,TRAPPIST-1e
5205_02,Earth,False,G/845/S,TRAPPIST-1e
5205_03,Earth,,G/845/S,TRAPPIST-1e
5206_01,Earth,True,G/841/P,55 Cancri e
5206_02,Earth,False,F/1062/P,PSO J318.5-22
5206_03,Earth,False,G/841/P,PSO J318.5-22
5207_01,Earth,False,E/331/S,55 Cancri e
5207_02,Earth,False,F/998/S,TRAPPIST-1e
5208_01,Europa,True,C/163/P,55 Cancri e
5208_02,Europa,False,C/163/P,55 Cancri e
5209_01,Earth,False,F/999/S,TRAPPIST-1e
5210_01,Earth,False,F/1063/P,TRAPPIST-1e
5211_01,Earth,False,E/332/S,TRAPPIST-1e
5213_01,Earth,False,F/1064/P,TRAPPIST-1e
5214_01,Earth,False,G/842/P,55 Cancri e
5216_01,Earth,True,G/843/P,TRAPPIST-1e
5217_01,Europa,True,B/177/P,55 Cancri e
5217_02,Europa,True,B/177/P,55 Cancri e
5218_01,Earth,False,F/1000/S,TRAPPIST-1e
5220_01,Mars,False,D/165/P,TRAPPIST-1e
5221_01,Earth,False,F/1065/P,TRAPPIST-1e
5223_01,Mars,False,F/1002/S,55 Cancri e
5223_02,Mars,True,F/1002/S,PSO J318.5-22
5223_03,Mars,True,F/1002/S,TRAPPIST-1e
5224_01,Earth,False,F/1003/S,TRAPPIST-1e
5225_01,Mars,True,E/334/S,TRAPPIST-1e
5226_01,Earth,True,G/848/S,PSO J318.5-22
5227_01,Earth,True,G/849/S,TRAPPIST-1e
5229_01,Earth,False,E/335/S,
5230_01,Mars,False,F/1004/S,TRAPPIST-1e
5234_01,Mars,False,F/1067/P,TRAPPIST-1e
5235_01,Earth,False,G/844/P,TRAPPIST-1e
5236_01,Earth,False,E/326/P,TRAPPIST-1e
5238_01,Earth,True,G/845/P,PSO J318.5-22
5239_01,Earth,True,G/852/S,TRAPPIST-1e
5240_01,Earth,True,G/853/S,TRAPPIST-1e
5242_01,Earth,True,G/854/S,TRAPPIST-1e
5243_01,Earth,False,F/1005/S,TRAPPIST-1e
5243_02,Earth,True,G/855/S,TRAPPIST-1e
5244_01,Mars,False,F/1006/S,TRAPPIST-1e
5246_01,Earth,True,G/847/P,TRAPPIST-1e
5246_02,Earth,False,F/1070/P,TRAPPIST-1e
5247_01,Earth,False,G/848/P,TRAPPIST-1e
5248_01,Earth,False,G/856/S,TRAPPIST-1e
5249_01,Mars,False,E/327/P,TRAPPIST-1e
5250_01,Mars,True,F/1007/S,TRAPPIST-1e
5251_01,Mars,False,F/1071/P,TRAPPIST-1e
5252_01,Earth,False,F/1008/S,TRAPPIST-1e
5253_01,Earth,False,F/1009/S,TRAPPIST-1e
5254_01,Europa,True,B/202/S,TRAPPIST-1e
5254_02,Europa,True,B/202/S,TRAPPIST-1e
5254_03,Europa,True,,TRAPPIST-1e
5254_04,Europa,False,B/202/S,55 Cancri e
5255_01,Mars,True,F/1010/S,TRAPPIST-1e
5256_01,Mars,False,D/159/S,TRAPPIST-1e
5257_01,Europa,False,B/178/P,55 Cancri e
5258_01,Europa,False,C/204/S,TRAPPIST-1e
5260_01,Earth,True,G/849/P,55 Cancri e
5262_01,Earth,True,G/850/P,TRAPPIST-1e
5264_01,Earth,True,G/858/S,TRAPPIST-1e
5264_02,Earth,False,F/1012/S,55 Cancri e
5265_01,Earth,False,F/1073/P,TRAPPIST-1e
5266_01,Europa,False,A/64/S,55 Cancri e
5266_02,Europa,False,C/205/S,55 Cancri e
5268_01,Earth,False,F/1013/S,TRAPPIST-1e
5269_01,Earth,False,E/336/S,TRAPPIST-1e
5271_01,Earth,False,F/1075/P,TRAPPIST-1e
5272_01,Mars,True,F/1076/P,TRAPPIST-1e
5273_01,Earth,False,F/1077/P,TRAPPIST-1e
5274_01,Earth,False,F/1078/P,TRAPPIST-1e
5275_01,Earth,False,F/1014/S,TRAPPIST-1e
5276_01,Europa,False,B/179/P,55 Cancri e
5277_01,Earth,False,F/1079/P,TRAPPIST-1e
5278_01,Europa,True,B/203/S,55 Cancri e
5279_01,Earth,False,G/852/P,TRAPPIST-1e
5280_01,Earth,False,F/1015/S,TRAPPIST-1e
5281_01,Earth,False,F/1080/P,TRAPPIST-1e
5282_01,Earth,False,E/337/S,TRAPPIST-1e
5282_02,Earth,False,F/1016/S,TRAPPIST-1e
5282_03,Earth,True,G/860/S,55 Cancri e
5287_01,Earth,False,G/861/S,PSO J318.5-22
5288_01,Earth,False,F/1081/P,
5290_01,Earth,False,F/1083/P,TRAPPIST-1e
5291_01,Earth,False,G/854/P,55 Cancri e
5292_01,Europa,False,C/206/S,TRAPPIST-1e
5297_01,Earth,True,G/856/P,TRAPPIST-1e
5298_01,Earth,True,G/862/S,TRAPPIST-1e
5299_01,Earth,True,G/863/S,TRAPPIST-1e
5300_01,Earth,True,G/864/S,55 Cancri e
5301_01,Europa,True,B/181/P,TRAPPIST-1e
5301_02,Europa,True,B/181/P,55 Cancri e
5303_01,Earth,False,,TRAPPIST-1e
5303_02,Earth,False,G/857/P,TRAPPIST-1e
5303_03,Earth,False,G/857/P,TRAPPIST-1e
5303_04,Earth,True,G/857/P,TRAPPIST-1e
5303_05,Earth,False,G/857/P,55 Cancri e
5304_01,Mars,False,F/1019/S,TRAPPIST-1e
5304_02,Mars,True,F/1019/S,
5305_01,Earth,False,F/1084/P,TRAPPIST-1e
5307_01,Europa,True,B/204/S,TRAPPIST-1e
5310_01,Mars,False,F/1021/S,TRAPPIST-1e
5312_01,Europa,True,B/182/P,TRAPPIST-1e
5313_01,Earth,False,F/1085/P,TRAPPIST-1e
5314_01,Europa,False,C/208/S,TRAPPIST-1e
5315_01,Earth,False,F/1086/P,TRAPPIST-1e
5316_01,Mars,True,F/1087/P,55 Cancri e
5320_01,Europa,True,E/330/P,55 Cancri e
5320_02,Europa,False,E/330/P,TRAPPIST-1e
5322_01,Mars,True,F/1090/P,TRAPPIST-1e
5323_01,Mars,True,F/1091/P,TRAPPIST-1e
5325_01,Earth,False,F/1023/S,PSO J318.5-22
5326_01,Mars,True,F/1092/P,TRAPPIST-1e
5327_01,Europa,False,B/183/P,TRAPPIST-1e
5330_01,Earth,False,F/1094/P,TRAPPIST-1e
5331_01,Earth,False,F/1095/P,TRAPPIST-1e
5333_01,Earth,False,G/862/P,TRAPPIST-1e
5334_01,Earth,True,G/867/S,55 Cancri e
5334_02,Earth,False,G/867/S,TRAPPIST-1e
5337_01,Mars,False,F/1024/S,TRAPPIST-1e
5340_01,Earth,False,G/868/S,TRAPPIST-1e
5341_01,Earth,True,G/869/S,TRAPPIST-1e
5343_01,Mars,False,E/332/P,TRAPPIST-1e
5344_01,Europa,False,C/168/P,55 Cancri e
5344_02,Europa,True,C/168/P,55 Cancri e
5345_01,Mars,False,D/167/P,
5345_02,Mars,False,E/333/P,TRAPPIST-1e
5346_01,Earth,False,E/334/P,TRAPPIST-1e
5347_01,Europa,False,C/169/P,TRAPPIST-1e
5348_01,Mars,False,D/168/P,TRAPPIST-1e
5350_01,Europa,False,C/170/P,TRAPPIST-1e
5351_01,Mars,,F/1026/S,55 Cancri e
5353_01,Europa,True,B/205/S,55 Cancri e
5353_02,Europa,False,B/205/S,TRAPPIST-1e
5354_01,Mars,False,D/161/S,PSO J318.5-22
5354_02,Mars,False,E/339/S,TRAPPIST-1e
5355_01,Earth,False,F/1098/P,TRAPPIST-1e
5355_02,Earth,True,G/865/P,TRAPPIST-1e
5356_01,Earth,False,E/340/S,TRAPPIST-1e
5359_01,,False,F/1099/P,TRAPPIST-1e
5360_01,Mars,True,F/1100/P,TRAPPIST-1e
5361_01,Earth,False,F/1101/P,PSO J318.5-22
5362_01,Europa,True,E/336/P,55 Cancri e
5363_01,Mars,True,F/1102/P,TRAPPIST-1e
5365_01,Earth,False,E/337/P,TRAPPIST-1e
5366_01,Europa,True,E/338/P,TRAPPIST-1e
5367_01,Europa,True,C/209/S,TRAPPIST-1e
5367_02,,False,C/209/S,TRAPPIST-1e
5367_03,Europa,False,C/209/S,55 Cancri e
5368_01,Earth,False,G/870/S,TRAPPIST-1e
5372_01,Mars,False,E/342/S,TRAPPIST-1e
5374_01,Earth,False,F/1029/S,
5375_01,Europa,True,C/210/S,TRAPPIST-1e
5375_02,Europa,True,C/210/S,TRAPPIST-1e
5378_01,Europa,False,C/173/P,TRAPPIST-1e
5379_01,Earth,False,F/1030/S,TRAPPIST-1e
5380_01,Mars,False,F/1104/P,TRAPPIST-1e
5383_01,Earth,False,F/1105/P,55 Cancri e
5384_01,Europa,False,A/65/S,TRAPPIST-1e
5384_02,Europa,False,A/65/S,TRAPPIST-1e
5385_01,Mars,False,D/170/P,TRAPPIST-1e
5387_01,Mars,False,D/171/P,TRAPPIST-1e
5388_01,Earth,True,G/871/S,TRAPPIST-1e
5389_01,Mars,False,F/1106/P,TRAPPIST-1e
5389_02,Mars,False,F/1106/P,TRAPPIST-1e
5390_01,Earth,True,G/872/S,TRAPPIST-1e
5390_02,Earth,True,G/872/S,PSO J318.5-22
5390_03,Earth,False,F/1032/S,TRAPPIST-1e
5392_01,Mars,False,E/343/S,TRAPPIST-1e
5394_01,Mars,False,D/172/P,TRAPPIST-1e
5395_01,Mars,False,D/173/P,TRAPPIST-1e
5396_01,Mars,False,F/1109/P,TRAPPIST-1e
5397_01,Mars,True,D/162/S,TRAPPIST-1e
5397_02,Mars,True,D/162/S,TRAPPIST-1e
5397_03,Mars,True,D/162/S,55 Cancri e
5401_01,Earth,False,G/869/P,TRAPPIST-1e
5402_01,Mars,False,F/1034/S,TRAPPIST-1e
5404_01,Earth,False,F/1111/P,TRAPPIST-1e
5406_01,,False,F/1035/S,PSO J318.5-22
5408_01,Mars,False,D/174/P,TRAPPIST-1e
5408_02,Mars,False,D/174/P,TRAPPIST-1e
5410_01,Mars,False,D/163/S,TRAPPIST-1e
5411_01,Europa,False,B/206/S,TRAPPIST-1e
5412_01,Earth,,G/870/P,TRAPPIST-1e
5413_01,Earth,False,G/871/P,TRAPPIST-1e
5414_01,Earth,False,G/872/P,PSO J318.5-22
5414_02,Earth,False,G/872/P,TRAPPIST-1e
5414_03,Earth,False,F/1112/P,TRAPPIST-1e
5414_04,Earth,False,F/1112/P,TRAPPIST-1e
5414_05,Earth,True,G/872/P,PSO J318.5-22
5415_01,Earth,False,F/1113/P,TRAPPIST-1e
5416_01,Mars,False,F/1114/P,TRAPPIST-1e
5416_02,Mars,False,E/340/P,TRAPPIST-1e
5416_03,Mars,True,F/1114/P,TRAPPIST-1e
5416_04,Mars,False,F/1114/P,55 Cancri e
5418_01,Mars,,E/349/S,TRAPPIST-1e
5420_01,Earth,False,F/1036/S,TRAPPIST-1e
5421_01,Earth,False,G/873/S,TRAPPIST-1e
5422_01,Europa,True,D/164/S,55 Cancri e
5423_01,Mars,False,F/1116/P,TRAPPIST-1e
5423_02,Mars,False,E/341/P,TRAPPIST-1e
5424_01,Mars,False,F/1117/P,PSO J318.5-22
5424_02,,False,E/342/P,TRAPPIST-1e
5425_01,Earth,False,F/1037/S,PSO J318.5-22
5427_01,,True,F/1118/P,TRAPPIST-1e
5427_02,Mars,False,F/1118/P,TRAPPIST-1e
5427_03,Mars,False,F/1118/P,TRAPPIST-1e
5430_01,Earth,True,G/873/P,TRAPPIST-1e
5431_01,Earth,False,E/350/S,55 Cancri e
5434_01,Earth,True,G/874/P,TRAPPIST-1e
5435_01,Mars,False,F/1121/P,TRAPPIST-1e
5436_01,Earth,False,,TRAPPIST-1e
5437_01,Mars,False,F/1123/P,TRAPPIST-1e
5438_01,Earth,True,G/875/P,PSO J318.5-22
5440_01,Earth,True,G/875/S,TRAPPIST-1e
5440_02,Earth,False,F/1041/S,55 Cancri e
5440_03,Earth,False,F/1041/S,TRAPPIST-1e
5441_01,Europa,True,B/207/S,55 Cancri e
5443_01,Earth,False,F/1124/P,55 Cancri e
5445_01,,False,F/1125/P,TRAPPIST-1e
5446_01,Earth,True,G/876/P,TRAPPIST-1e
5447_01,Mars,True,F/1126/P,55 Cancri e
5447_02,Mars,,F/1126/P,TRAPPIST-1e
5450_01,Earth,True,G/877/P,PSO J318.5-22
5451_01,,False,F/1127/P,PSO J318.5-22
5452_01,Europa,,C/212/S,TRAPPIST-1e
5453_01,Earth,False,F/1044/S,55 Cancri e
5454_01,Mars,False,E/343/P,TRAPPIST-1e
5455_01,Mars,False,E/344/P,55 Cancri e
5457_01,Earth,False,F/1129/P,TRAPPIST-1e
5458_01,Earth,False,E/351/S,TRAPPIST-1e
5459_01,Europa,False,C/213/S,TRAPPIST-1e
5462_01,Mars,False,F/1131/P,TRAPPIST-1e
5463_01,Earth,False,F/1045/S,TRAPPIST-1e
5465_01,Mars,False,F/1132/P,TRAPPIST-1e
5465_02,,False,F/1132/P,TRAPPIST-1e
5465_03,Mars,True,F/1132/P,TRAPPIST-1e
5466_01,Europa,True,B/185/P,55 Cancri e
5466_02,Europa,False,B/185/P,55 Cancri e
5466_03,Europa,False,B/185/P,TRAPPIST-1e
5466_04,Europa,False,B/185/P,55 Cancri e
5466_05,Europa,False,B/185/P,TRAPPIST-1e
5467_01,Earth,False,F/1046/S,TRAPPIST-1e
5468_01,Europa,True,B/208/S,TRAPPIST-1e
5469_01,Europa,True,A/50/P,55 Cancri e
5470_01,Earth,True,G/878/P,TRAPPIST-1e
5471_01,Earth,False,G/877/S,TRAPPIST-1e
5472_01,Earth,False,F/1047/S,PSO J318.5-22
5474_01,Earth,True,,TRAPPIST-1e
5475_01,Earth,False,F/1134/P,TRAPPIST-1e
5476_01,Earth,False,G/879/S,TRAPPIST-1e
5477_01,Earth,False,G/880/S,TRAPPIST-1e
5478_01,Mars,False,F/1048/S,TRAPPIST-1e
5479_01,Earth,True,G/881/S,55 Cancri e
5480_01,Europa,False,,TRAPPIST-1e
5483_01,Earth,False,F/1135/P,PSO J318.5-22
5484_01,Mars,True,F/1050/S,55 Cancri e
5485_01,Earth,False,G/880/P,TRAPPIST-1e
5487_01,Mars,True,F/1136/P,TRAPPIST-1e
5488_01,Europa,True,B/186/P,TRAPPIST-1e
5488_02,Europa,False,B/186/P,TRAPPIST-1e
5488_03,Europa,False,B/186/P,TRAPPIST-1e
5488_04,Europa,True,B/186/P,TRAPPIST-1e
5489_01,Earth,True,G/881/P,TRAPPIST-1e
5489_02,Earth,True,G/881/P,TRAPPIST-1e
5490_01,Mars,False,F/1137/P,TRAPPIST-1e
5491_01,Earth,False,G/882/S,TRAPPIST-1e
5492_01,Earth,False,F/1052/S,TRAPPIST-1e
5494_01,Earth,False,F/1053/S,TRAPPIST-1e
5496_01,Earth,True,G/882/P,55 Cancri e
5497_01,Europa,True,B/210/S,TRAPPIST-1e
5497_02,Europa,False,B/210/S,TRAPPIST-1e
5499_01,Earth,True,G/884/S,TRAPPIST-1e
5500_01,Mars,False,D/175/P,55 Cancri e
5501_01,Earth,False,G/885/S,TRAPPIST-1e
5504_01,Earth,False,F/1140/P,TRAPPIST-1e
5506_01,Europa,True,D/166/S,TRAPPIST-1e
5507_01,Mars,False,E/356/S,TRAPPIST-1e
5508_01,Earth,False,,TRAPPIST-1e
5509_01,Earth,False,F/1055/S,TRAPPIST-1e
